as_of_date,ticker,retrieved_at,market_cap
2026-01-28,SBCF,2026-07-27T14:04:33-04:00,3283112814.786518
2026-01-28,SBGI,2026-07-27T14:04:33-04:00,990900625.7475252
2026-01-28,SBH,2026-07-27T14:04:33-04:00,1471049396.509984
2026-01-28,SBLK,2026-07-27T14:04:33-04:00,2589177560.4432507
2026-01-28,SBRA,2026-07-27T14:04:33-04:00,4600501657.088703
2026-01-28,SBSI,2026-07-27T14:04:33-04:00,970985881.801117
2026-01-28,SBUX,2026-07-27T14:04:33-04:00,108412183895.22237
2026-01-28,SCCO,2026-07-27T14:04:33-04:00,159445562882.0473
2026-01-28,SCHL,2026-07-27T14:04:33-04:00,887915124.5209427
2026-01-28,SCHW,2026-07-27T14:04:33-04:00,187820743186.84387
2026-01-28,SCI,2026-07-27T14:04:33-04:00,11189275713.320044
2026-01-28,SCL,2026-07-27T14:04:33-04:00,1269379097.6402855
2026-01-28,SCSC,2026-07-27T14:04:33-04:00,914682513.8858832
2026-01-28,SD,2026-07-27T14:04:33-04:00,569993063.0
2026-01-28,SDGR,2026-07-27T14:04:33-04:00,1073294700.2293168
2026-01-28,SDRL,2026-07-27T14:04:33-04:00,2324061506.767025
2026-01-28,SEB,2026-07-27T14:04:33-04:00,4735953400.02832
2026-01-28,SEDG,2026-07-27T14:04:33-04:00,2140841780.1761816
2026-01-28,SEI,2026-07-27T14:04:33-04:00,3859692793.418976
2026-01-28,SEIC,2026-07-27T14:04:33-04:00,10644117563.463127
2026-01-28,SENEA,2026-07-27T14:04:33-04:00,780160384.6294403
2026-01-28,SF,2026-07-27T14:04:33-04:00,8598914307.290192
2026-01-28,SFBS,2026-07-27T14:04:33-04:00,4384199004.991493
2026-01-28,SFIX,2026-07-27T14:04:33-04:00,692466788.5628586
2026-01-28,SFL,2026-07-27T14:04:33-04:00,1164636635.2400017
2026-01-28,SFM,2026-07-27T14:04:33-04:00,6856468374.92392
2026-01-28,SFNC,2026-07-27T14:04:33-04:00,2879332341.7737885
2026-01-28,SG,2026-07-27T14:04:33-04:00,762325610.8133883
2026-01-28,SGHC,2026-07-27T14:04:33-04:00,5005811977.814566
2026-01-28,SGI,2026-07-27T14:04:33-04:00,18839212664.5
2026-01-28,SGRY,2026-07-27T14:04:33-04:00,1920725467.489973
2026-01-28,SHAK,2026-07-27T14:04:33-04:00,3751467242.120865
2026-01-28,SHBI,2026-07-27T14:04:33-04:00,614049535.77285
2026-01-28,SHC,2026-07-27T14:04:33-04:00,5190396212.87788
2026-01-28,SHEN,2026-07-27T14:04:33-04:00,606075452.4658022
2026-01-28,SHO,2026-07-27T14:04:33-04:00,1661652553.75
2026-01-28,SHOO,2026-07-27T14:04:36-04:00,3152627842.0831146
2026-01-28,SHW,2026-07-27T14:04:36-04:00,87166928795.40979
2026-01-28,SIBN,2026-07-27T14:04:36-04:00,726369582.0285301
2026-01-28,SIG,2026-07-27T14:04:36-04:00,3755420004.820198
2026-01-28,SIGA,2026-07-27T14:04:36-04:00,477647389.8035088
2026-01-28,SIGI,2026-07-27T14:04:36-04:00,4951389484.980354
2026-01-28,SIRI,2026-07-27T14:04:36-04:00,6781952679.009933
2026-01-28,SITC,2026-07-27T14:04:36-04:00,316143879.76986504
2026-01-28,SITE,2026-07-27T14:04:36-04:00,6440718245.505127
2026-01-28,SITM,2026-07-27T14:04:36-04:00,9425459378.155518
2026-01-28,SJM,2026-07-27T14:04:36-04:00,11027925703.84105
2026-01-28,SKT,2026-07-27T14:04:36-04:00,3699818386.49556
2026-01-28,SKWD,2026-07-27T14:04:36-04:00,1986618010.8420904
2026-01-28,SKY,2026-07-27T14:04:36-04:00,4754304914.351669
2026-01-28,SKYW,2026-07-27T14:04:36-04:00,3936072432.9471207
2026-01-28,SLAB,2026-07-27T14:04:36-04:00,4738708534.5466
2026-01-28,SLB,2026-07-27T14:04:36-04:00,73076848074.76366
2026-01-28,SLDB,2026-07-27T14:04:36-04:00,510312080.3101988
2026-01-28,SLG,2026-07-27T14:04:36-04:00,3305143723.119358
2026-01-28,SLGN,2026-07-27T14:04:36-04:00,4534371125.061047
2026-01-28,SLM,2026-07-27T14:04:36-04:00,5354129370.896816
2026-01-28,SLP,2026-07-27T14:04:36-04:00,375330880.27231216
2026-01-28,SLVM,2026-07-27T14:04:36-04:00,1996826533.337822
2026-01-28,SM,2026-07-27T14:04:36-04:00,2197149456.6991653
2026-01-28,SMBC,2026-07-27T14:04:36-04:00,675918182.0797539
2026-01-28,SMBK,2026-07-27T14:04:36-04:00,665846268.7153244
2026-01-28,SMCI,2026-07-27T14:04:36-04:00,18631468514.386604
2026-01-28,SMG,2026-07-27T14:04:36-04:00,3642848912.9440575
2026-01-28,SMMT,2026-07-27T14:04:36-04:00,11643081549.904062
2026-01-28,SMP,2026-07-27T14:04:36-04:00,869407998.87043
2026-01-28,SMPL,2026-07-27T14:04:36-04:00,1826834072.5328293
2026-01-28,SMR,2026-07-27T14:04:36-04:00,5792634381.884529
2026-01-28,SMTC,2026-07-27T14:04:36-04:00,7548492421.249016
2026-01-28,SNA,2026-07-27T14:04:36-04:00,19304099088.02594
2026-01-28,SNAP,2026-07-27T14:04:36-04:00,13187480677.546652
2026-01-28,SNDR,2026-07-27T14:04:36-04:00,5295800544.038429
2026-01-28,SNDX,2026-07-27T14:04:36-04:00,1786099854.589241
2026-01-28,SNEX,2026-07-27T14:04:36-04:00,2508899000.608216
2026-01-28,SNOW,2026-07-27T14:04:36-04:00,73915200000.0
2026-01-28,SNPS,2026-07-27T14:04:36-04:00,97830565805.81366
2026-01-28,SNX,2026-07-27T14:04:36-04:00,12738302902.22168
2026-01-28,SO,2026-07-27T14:04:36-04:00,97260592798.37318
2026-01-28,SOC,2026-07-27T14:04:36-04:00,1471362174.1014633
2026-01-28,SOFI,2026-07-27T14:04:36-04:00,31085980000.44716
2026-01-28,SON,2026-07-27T14:04:36-04:00,4681122706.67878
2026-01-28,SONO,2026-07-27T14:04:36-04:00,1761114575.6025925
2026-01-28,SOUN,2026-07-27T14:04:36-04:00,4070728716.8107615
2026-01-28,SPB,2026-07-27T14:04:36-04:00,1465863724.689293
2026-01-28,SPG,2026-07-27T14:04:36-04:00,69315556799.22005
2026-01-28,SPGI,2026-07-27T14:04:36-04:00,152540245544.4336
2026-01-28,SPNT,2026-07-27T14:04:39-04:00,2352646778.302002
2026-01-28,SPOT,2026-07-27T14:04:39-04:00,104738287943.85468
2026-01-28,SPSC,2026-07-27T14:04:39-04:00,3418612258.9088364
2026-01-28,SPXC,2026-07-27T14:04:39-04:00,10532249815.31668
2026-01-28,SR,2026-07-27T14:04:39-04:00,4962881354.601311
2026-01-28,SRCE,2026-07-27T14:04:39-04:00,1591432269.5380783
2026-01-28,SRE,2026-07-27T14:04:39-04:00,56639701595.64963
2026-01-28,SRI,2026-07-27T14:04:39-04:00,188834108.5274334
2026-01-28,SRPT,2026-07-27T14:04:39-04:00,2233014899.0076046
2026-01-28,SRRK,2026-07-27T14:04:39-04:00,4399581729.365719
2026-01-28,SSB,2026-07-27T14:04:39-04:00,10149036223.839417
2026-01-28,SSD,2026-07-27T14:04:39-04:00,7385406159.953018
2026-01-28,SSNC,2026-07-27T14:04:39-04:00,20690373003.6409
2026-01-28,SSTI,2026-07-27T14:04:39-04:00,90306238.38807867
2026-01-28,ST,2026-07-27T14:04:39-04:00,5006977966.348324
2026-01-28,STAA,2026-07-27T14:04:39-04:00,945357981.1183834
2026-01-28,STAG,2026-07-27T14:04:39-04:00,6987151604.862366
2026-01-28,STBA,2026-07-27T14:04:39-04:00,1593495972.5093842
2026-01-28,STC,2026-07-27T14:04:39-04:00,2038214963.2864685
2026-01-28,STE,2026-07-27T14:04:39-04:00,25692258299.2865
2026-01-28,STEP,2026-07-27T14:04:39-04:00,9100988266.142578
2026-01-28,STGW,2026-07-27T14:04:39-04:00,1627241721.7512646
2026-01-28,STLD,2026-07-27T14:04:39-04:00,25669537122.97241
2026-01-28,STNE,2026-07-27T14:04:39-04:00,4545239766.6085205
2026-01-28,STRA,2026-07-27T14:04:39-04:00,2015043424.439392
2026-01-28,STRL,2026-07-27T14:04:39-04:00,11474299865.466888
2026-01-28,STRT,2026-07-27T14:04:39-04:00,326534829.3703232
2026-01-28,STT,2026-07-27T14:04:39-04:00,35757579250.07147
2026-01-28,STWD,2026-07-27T14:04:39-04:00,6914750477.6646
2026-01-28,STX,2026-07-27T14:04:39-04:00,96502067282.47742
2026-01-28,STZ,2026-07-27T14:04:39-04:00,27461567852.386185
2026-01-28,SUI,2026-07-27T14:04:39-04:00,15949052565.566528
2026-01-28,SUPN,2026-07-27T14:04:39-04:00,2806187710.256386
2026-01-28,SVRA,2026-07-27T14:04:39-04:00,1141454637.615888
2026-01-28,SWBI,2026-07-27T14:04:39-04:00,492100838.3703184
2026-01-28,SWK,2026-07-27T14:04:39-04:00,12285475297.21286
2026-01-28,SWKS,2026-07-27T14:04:39-04:00,8288143373.61969
2026-01-28,SWX,2026-07-27T14:04:39-04:00,5914749188.050232
2026-01-28,SXC,2026-07-27T14:04:39-04:00,662084294.9137979
2026-01-28,SXI,2026-07-27T14:04:39-04:00,2933040748.357483
2026-01-28,SXT,2026-07-27T14:04:39-04:00,4038334063.2843018
2026-01-28,SYBT,2026-07-27T14:04:39-04:00,1993879478.672928
2026-01-28,SYF,2026-07-27T14:04:39-04:00,26443761355.667023
2026-01-28,SYK,2026-07-27T14:04:39-04:00,136842648828.75684
2026-01-28,SYNA,2026-07-27T14:04:39-04:00,3367300084.308975
2026-01-28,SYRE,2026-07-27T14:04:39-04:00,2571403140.841522
2026-01-28,SYY,2026-07-27T14:04:39-04:00,39995203144.09866
2026-01-28,T,2026-07-27T14:04:39-04:00,172109776321.47552
2026-01-28,TALO,2026-07-27T14:04:39-04:00,2059218025.557325
2026-01-28,TAP,2026-07-27T14:04:39-04:00,9440862367.14655
2026-01-28,TARS,2026-07-27T14:04:43-04:00,2724383571.854439
2026-01-28,TBBK,2026-07-27T14:04:43-04:00,3092829920.7839203
2026-01-28,TBPH,2026-07-27T14:04:43-04:00,964296396.7239972
2026-01-28,TCBI,2026-07-27T14:04:43-04:00,4512781473.183853
2026-01-28,TCBK,2026-07-27T14:04:43-04:00,1587543880.2006073
2026-01-28,TCMD,2026-07-27T14:04:43-04:00,639467693.9152336
2026-01-28,TDAY,2026-07-27T14:04:43-04:00,857644001.2764931
2026-01-28,TDC,2026-07-27T14:04:43-04:00,2805705050.468445
2026-01-28,TDG,2026-07-27T14:04:43-04:00,79718037511.32617
2026-01-28,TDOC,2026-07-27T14:04:43-04:00,1018697304.0795612
2026-01-28,TDS,2026-07-27T14:04:43-04:00,5041184843.414307
2026-01-28,TDW,2026-07-27T14:04:43-04:00,3021370005.3435745
2026-01-28,TDY,2026-07-27T14:04:43-04:00,29124166631.343567
2026-01-28,TEAM,2026-07-27T14:04:43-04:00,35473054740.98703
2026-01-28,TECH,2026-07-27T14:04:43-04:00,10215080297.157898
2026-01-28,TECX,2026-07-27T14:04:43-04:00,370395198.3352661
2026-01-28,TEL,2026-07-27T14:04:43-04:00,65097366206.1089
2026-01-28,TEN,2026-07-27T14:04:43-04:00,817663154.1715698
2026-01-28,TENB,2026-07-27T14:04:43-04:00,2721003623.110691
2026-01-28,TER,2026-07-27T14:04:43-04:00,39844737615.72455
2026-01-28,TEX,2026-07-27T14:04:43-04:00,3854695709.034496
2026-01-28,TFC,2026-07-27T14:04:43-04:00,64358883663.18747
2026-01-28,TFIN,2026-07-27T14:04:43-04:00,1504824170.94738
2026-01-28,TFSL,2026-07-27T14:04:43-04:00,3968162014.2079687
2026-01-28,TFX,2026-07-27T14:04:43-04:00,4654997075.562378
2026-01-28,TGLS,2026-07-27T14:04:43-04:00,2278177261.968796
2026-01-28,TGT,2026-07-27T14:04:43-04:00,46230568448.55869
2026-01-28,TGTX,2026-07-27T14:04:43-04:00,4811998875.023306
2026-01-28,THC,2026-07-27T14:04:43-04:00,16749582741.775513
2026-01-28,THFF,2026-07-27T14:04:43-04:00,740428294.1752052
2026-01-28,THG,2026-07-27T14:04:43-04:00,6128908429.324707
2026-01-28,THO,2026-07-27T14:04:43-04:00,5911061598.675728
2026-01-28,THRM,2026-07-27T14:04:43-04:00,1100126361.8666077
2026-01-28,TILE,2026-07-27T14:04:43-04:00,1835217110.1294024
2026-01-28,TJX,2026-07-27T14:04:43-04:00,164481210538.16705
2026-01-28,TK,2026-07-27T14:04:43-04:00,855248358.1607122
2026-01-28,TKO,2026-07-27T14:04:43-04:00,16006836744.739014
2026-01-28,TKR,2026-07-27T14:04:43-04:00,6505832025.485992
2026-01-28,TLN,2026-07-27T14:04:43-04:00,16683825129.414032
2026-01-28,TLRY,2026-07-27T14:04:43-04:00,914579279.4890348
2026-01-28,TMDX,2026-07-27T14:04:43-04:00,4818238269.475174
2026-01-28,TMHC,2026-07-27T14:04:43-04:00,5981749425.300056
2026-01-28,TMO,2026-07-27T14:04:43-04:00,228438021371.22803
2026-01-28,TMP,2026-07-27T14:04:43-04:00,1083568182.875061
2026-01-28,TMUS,2026-07-27T14:04:43-04:00,209609296013.75
2026-01-28,TNC,2026-07-27T14:04:43-04:00,1394788560.0803604
2026-01-28,TNDM,2026-07-27T14:04:43-04:00,1295703121.8732758
2026-01-28,TNET,2026-07-27T14:04:43-04:00,2805096809.847294
2026-01-28,TNK,2026-07-27T14:04:43-04:00,2187352653.362732
2026-01-28,TNL,2026-07-27T14:04:43-04:00,4523216611.372147
2026-01-28,TOL,2026-07-27T14:04:46-04:00,13774485491.867064
2026-01-28,TOST,2026-07-27T14:04:46-04:00,18733680358.88672
2026-01-28,TOWN,2026-07-27T14:04:46-04:00,3324529886.653328
2026-01-28,TPB,2026-07-27T14:04:46-04:00,2374118498.190468
2026-01-28,TPC,2026-07-27T14:04:46-04:00,4186758881.376343
2026-01-28,TPG,2026-07-27T14:04:46-04:00,22758612314.3938
2026-01-28,TPL,2026-07-27T14:04:46-04:00,24457905510.02689
2026-01-28,TPR,2026-07-27T14:04:46-04:00,26082694134.0
2026-01-28,TR,2026-07-27T14:04:46-04:00,2633896211.9930267
2026-01-28,TREE,2026-07-27T14:04:46-04:00,791670003.2740173
2026-01-28,TREX,2026-07-27T14:04:46-04:00,4501483415.40625
2026-01-28,TRGP,2026-07-27T14:04:46-04:00,43281538243.501465
2026-01-28,TRIP,2026-07-27T14:04:46-04:00,1520977517.1481953
2026-01-28,TRMB,2026-07-27T14:04:46-04:00,16674494343.957596
2026-01-28,TRMK,2026-07-27T14:04:46-04:00,2542036425.874832
2026-01-28,TRN,2026-07-27T14:04:46-04:00,2275571625.012995
2026-01-28,TRNO,2026-07-27T14:04:46-04:00,6192930459.262859
2026-01-28,TROW,2026-07-27T14:04:46-04:00,23125029220.5
2026-01-28,TROX,2026-07-27T14:04:46-04:00,1035346735.1056024
2026-01-28,TRS,2026-07-27T14:04:46-04:00,1393740095.8022232
2026-01-28,TRST,2026-07-27T14:04:46-04:00,779520269.1915398
2026-01-28,TRTX,2026-07-27T14:04:46-04:00,726962892.75
2026-01-28,TRU,2026-07-27T14:04:46-04:00,15811915643.310549
2026-01-28,TRUP,2026-07-27T14:04:46-04:00,1356854324.6484833
2026-01-28,TRV,2026-07-27T14:04:46-04:00,62912808036.73947
2026-01-28,TSCO,2026-07-27T14:04:46-04:00,29136173905.78804
2026-01-28,TSLA,2026-07-27T14:04:46-04:00,1434957909374.955
2026-01-28,TSN,2026-07-27T14:04:46-04:00,22807472746.47798
2026-01-28,TT,2026-07-27T14:04:46-04:00,87715557234.05194
2026-01-28,TTC,2026-07-27T14:04:46-04:00,8812401266.03698
2026-01-28,TTD,2026-07-27T14:04:46-04:00,15582609645.367186
2026-01-28,TTEK,2026-07-27T14:04:46-04:00,9689520758.18151
2026-01-28,TTI,2026-07-27T14:04:46-04:00,1523375118.3782902
2026-01-28,TTMI,2026-07-27T14:04:46-04:00,10125377522.011757
2026-01-28,TTWO,2026-07-27T14:04:46-04:00,44934515012.39941
2026-01-28,TVTX,2026-07-27T14:04:46-04:00,2709222122.9957714
2026-01-28,TW,2026-07-27T14:04:46-04:00,22665494110.448555
2026-01-28,TWI,2026-07-27T14:04:46-04:00,549343343.2182236
2026-01-28,TWLO,2026-07-27T14:04:46-04:00,20845489940.66844
2026-01-28,TWST,2026-07-27T14:04:46-04:00,2574106059.684208
2026-01-28,TXN,2026-07-27T14:04:46-04:00,196528180374.2201
2026-01-28,TXRH,2026-07-27T14:04:46-04:00,12077398912.75
2026-01-28,TXT,2026-07-27T14:04:46-04:00,15466437716.20182
2026-01-28,TYL,2026-07-27T14:04:46-04:00,18131890015.08069
2026-01-28,U,2026-07-27T14:04:46-04:00,17184979709.585682
2026-01-28,UAA,2026-07-27T14:04:46-04:00,2573008500.105432
2026-01-28,UAL,2026-07-27T14:04:46-04:00,33963353611.553925
2026-01-28,UBER,2026-07-27T14:04:46-04:00,166374699425.6029
2026-01-28,UBSI,2026-07-27T14:04:46-04:00,5817940443.733509
2026-01-28,UCB,2026-07-27T14:04:46-04:00,4160892836.735664
2026-01-28,UCTT,2026-07-27T14:04:49-04:00,2057396782.14624
2026-01-28,UDR,2026-07-27T14:04:49-04:00,13715496752.845345
2026-01-28,UE,2026-07-27T14:04:49-04:00,2537106481.3850746
2026-01-28,UEC,2026-07-27T14:04:49-04:00,9735220581.249847
2026-01-28,UFCS,2026-07-27T14:04:49-04:00,890705221.4968224
2026-01-28,UFPI,2026-07-27T14:04:49-04:00,5973113105.605225
2026-01-28,UFPT,2026-07-27T14:04:49-04:00,1881065044.5269773
2026-01-28,UGI,2026-07-27T14:04:49-04:00,8727584180.177986
2026-01-28,UHAL,2026-07-27T14:04:49-04:00,10671057171.740112
2026-01-28,UHS,2026-07-27T14:04:49-04:00,12919927318.71382
2026-01-28,UHT,2026-07-27T14:04:49-04:00,529991814.7851219
2026-01-28,UI,2026-07-27T14:04:49-04:00,33561578023.883057
2026-01-28,ULTA,2026-07-27T14:04:49-04:00,28616293911.86798
2026-01-28,UMBF,2026-07-27T14:04:49-04:00,9468508193.754272
2026-01-28,UMH,2026-07-27T14:04:49-04:00,1307438490.8051682
2026-01-28,UNFI,2026-07-27T14:04:49-04:00,2279459264.6725426
2026-01-28,UNH,2026-07-27T14:04:49-04:00,266334661100.5597
2026-01-28,UNIT,2026-07-27T14:04:49-04:00,1756916965.9537196
2026-01-28,UNM,2026-07-27T14:04:49-04:00,12993197311.81643
2026-01-28,UNP,2026-07-27T14:04:49-04:00,135068670016.59344
2026-01-28,UPBD,2026-07-27T14:04:49-04:00,1094997364.374287
2026-01-28,UPS,2026-07-27T14:04:49-04:00,87977584027.23262
2026-01-28,UPST,2026-07-27T14:04:49-04:00,4199371170.928436
2026-01-28,UPWK,2026-07-27T14:04:49-04:00,2719760965.6412373
2026-01-28,URBN,2026-07-27T14:04:49-04:00,6243871987.507263
2026-01-28,URGN,2026-07-27T14:04:49-04:00,997965563.1550598
2026-01-28,URI,2026-07-27T14:04:49-04:00,58112348455.26306
2026-01-28,USB,2026-07-27T14:04:49-04:00,86675702610.01587
2026-01-28,USFD,2026-07-27T14:04:49-04:00,18867129994.58077
2026-01-28,USLM,2026-07-27T14:04:49-04:00,3511780350.840843
2026-01-28,USNA,2026-07-27T14:04:49-04:00,390661929.43190575
2026-01-28,USPH,2026-07-27T14:04:49-04:00,1254491973.6795044
2026-01-28,UTHR,2026-07-27T14:04:49-04:00,21134232147.821594
2026-01-28,UTI,2026-07-27T14:04:49-04:00,1518995106.7791748
2026-01-28,UTL,2026-07-27T14:04:49-04:00,882482673.1106148
2026-01-28,UTZ,2026-07-27T14:04:49-04:00,896975183.5
2026-01-28,UVE,2026-07-27T14:04:49-04:00,838229327.6026726
2026-01-28,UVSP,2026-07-27T14:04:49-04:00,951658309.7394104
2026-01-28,UVV,2026-07-27T14:04:49-04:00,1379635156.010666
2026-01-28,UWMC,2026-07-27T14:04:49-04:00,9503503593.574762
2026-01-28,V,2026-07-27T14:04:49-04:00,631037795560.2235
2026-01-28,VAC,2026-07-27T14:04:49-04:00,1881962653.698269
2026-01-28,VAL,2026-07-27T14:04:49-04:00,4050622022.144188
2026-01-28,VC,2026-07-27T14:04:49-04:00,2483837446.3519897
2026-01-28,VCEL,2026-07-27T14:04:49-04:00,1830779779.78492
2026-01-28,VCTR,2026-07-27T14:04:49-04:00,4633430582.213974
2026-01-28,VCYT,2026-07-27T14:04:49-04:00,3041812140.8541603
2026-01-28,VEEV,2026-07-27T14:04:49-04:00,35833601474.4265
2026-01-28,VERX,2026-07-27T14:04:49-04:00,3153867921.3061066
2026-01-28,VFC,2026-07-27T14:04:49-04:00,7466750363.859467
2026-01-28,VHC,2026-07-27T14:04:53-04:00,82560014.7341423
2026-01-28,VIAV,2026-07-27T14:04:53-04:00,4693872115.9684925
2026-01-28,VICI,2026-07-27T14:04:53-04:00,29809148512.72931
2026-01-28,VICR,2026-07-27T14:04:53-04:00,7479506401.891113
2026-01-28,VIRT,2026-07-27T14:04:53-04:00,7996056132.691841
2026-01-28,VISN,2026-07-27T14:04:53-04:00,4162900407.363899
2026-01-28,VITL,2026-07-27T14:04:53-04:00,1218314648.2077026
2026-01-28,VKTX,2026-07-27T14:04:53-04:00,3437435203.7920227
2026-01-28,VLO,2026-07-27T14:04:53-04:00,57166135442.147446
2026-01-28,VLY,2026-07-27T14:04:53-04:00,6867776913.94994
2026-01-28,VMC,2026-07-27T14:04:53-04:00,39603597607.28348
2026-01-28,VMI,2026-07-27T14:04:53-04:00,8782445568.549683
2026-01-28,VNO,2026-07-27T14:04:53-04:00,6513413403.273716
2026-01-28,VNT,2026-07-27T14:04:53-04:00,5413230223.846436
2026-01-28,VOYA,2026-07-27T14:04:53-04:00,7308468624.643738
2026-01-28,VPG,2026-07-27T14:04:53-04:00,589192987.266407
2026-01-28,VRDN,2026-07-27T14:04:53-04:00,3208760207.0169373
2026-01-28,VREX,2026-07-27T14:04:53-04:00,586033640.1708069
2026-01-28,VRNS,2026-07-27T14:04:53-04:00,3938949042.2902985
2026-01-28,VRRM,2026-07-27T14:04:53-04:00,3165758652.8276024
2026-01-28,VRSK,2026-07-27T14:04:53-04:00,30601770146.609497
2026-01-28,VRSN,2026-07-27T14:04:53-04:00,23679078579.0
2026-01-28,VRT,2026-07-27T14:04:53-04:00,74081869426.63292
2026-01-28,VRTS,2026-07-27T14:04:53-04:00,1122919831.25
2026-01-28,VRTX,2026-07-27T14:04:53-04:00,122531656958.3406
2026-01-28,VSAT,2026-07-27T14:04:53-04:00,6435859845.115723
2026-01-28,VSEC,2026-07-27T14:04:53-04:00,4819270002.802444
2026-01-28,VSH,2026-07-27T14:04:53-04:00,2612788433.7174416
2026-01-28,VST,2026-07-27T14:04:53-04:00,56123053956.79733
2026-01-28,VSTM,2026-07-27T14:04:53-04:00,469242355.4366112
2026-01-28,VTOL,2026-07-27T14:04:53-04:00,1276818044.128418
2026-01-28,VTR,2026-07-27T14:04:53-04:00,35662115137.97351
2026-01-28,VTRS,2026-07-27T14:04:53-04:00,14973440631.566015
2026-01-28,VVV,2026-07-27T14:04:53-04:00,4178626511.2555847
2026-01-28,VVX,2026-07-27T14:04:53-04:00,2116541163.0638504
2026-01-28,VYX,2026-07-27T14:04:53-04:00,1380820341.2928286
2026-01-28,VZ,2026-07-27T14:04:53-04:00,166169327878.11453
2026-01-28,W,2026-07-27T14:04:53-04:00,14166446342.098206
2026-01-28,WAB,2026-07-27T14:04:53-04:00,39130390199.196014
2026-01-28,WABC,2026-07-27T14:04:53-04:00,1245655205.13311
2026-01-28,WAFD,2026-07-27T14:04:53-04:00,2442524872.775463
2026-01-28,WAL,2026-07-27T14:04:53-04:00,9759559311.825714
2026-01-28,WASH,2026-07-27T14:04:53-04:00,578295920.889988
2026-01-28,WAT,2026-07-27T14:04:53-04:00,22927642387.649963
2026-01-28,WBS,2026-07-27T14:04:53-04:00,10408062991.172424
2026-01-28,WCC,2026-07-27T14:04:53-04:00,14175448285.472715
2026-01-28,WD,2026-07-27T14:04:53-04:00,2187918863.76828
2026-01-28,WDAY,2026-07-27T14:04:53-04:00,50495038696.28906
2026-01-28,WDC,2026-07-27T14:04:53-04:00,95879915044.3158
2026-01-28,WDFC,2026-07-27T14:04:53-04:00,2965166405.866944
2026-01-28,WEC,2026-07-27T14:04:56-04:00,35795379787.89578
2026-01-28,WELL,2026-07-27T14:04:56-04:00,126243181905.02556
2026-01-28,WEN,2026-07-27T14:04:56-04:00,1513086920.7842226
2026-01-28,WERN,2026-07-27T14:04:56-04:00,2053974892.1625824
2026-01-28,WEX,2026-07-27T14:04:56-04:00,5303748795.863342
2026-01-28,WFC,2026-07-27T14:04:56-04:00,276333608400.3697
2026-01-28,WFRD,2026-07-27T14:04:56-04:00,6568592758.258423
2026-01-28,WGO,2026-07-27T14:04:56-04:00,1301253082.0845032
2026-01-28,WGS,2026-07-27T14:04:56-04:00,2754318407.5629425
2026-01-28,WH,2026-07-27T14:04:56-04:00,5558735087.420776
2026-01-28,WHD,2026-07-27T14:04:56-04:00,3772438907.079151
2026-01-28,WHR,2026-07-27T14:04:56-04:00,4540741156.236862
2026-01-28,WINA,2026-07-27T14:04:56-04:00,1638582100.0
2026-01-28,WING,2026-07-27T14:04:56-04:00,7614808056.666138
2026-01-28,WIX,2026-07-27T14:04:56-04:00,5181046797.142265
2026-01-28,WK,2026-07-27T14:04:56-04:00,4562649154.596764
2026-01-28,WKC,2026-07-27T14:04:56-04:00,1429527203.857212
2026-01-28,WLDN,2026-07-27T14:04:56-04:00,1967044272.5226133
2026-01-28,WLFC,2026-07-27T14:04:56-04:00,1350960418.9163208
2026-01-28,WLK,2026-07-27T14:04:56-04:00,10503005333.447266
2026-01-28,WLY,2026-07-27T14:04:56-04:00,1648231267.919098
2026-01-28,WM,2026-07-27T14:04:56-04:00,93304011470.50534
2026-01-28,WMB,2026-07-27T14:04:56-04:00,81723964343.52147
2026-01-28,WMG,2026-07-27T14:04:56-04:00,15588507390.11238
2026-01-28,WMK,2026-07-27T14:04:56-04:00,1702428417.9145205
2026-01-28,WMS,2026-07-27T14:04:56-04:00,11818646402.014269
2026-01-28,WMT,2026-07-27T14:04:56-04:00,929395252858.419
2026-01-28,WNC,2026-07-27T14:04:56-04:00,402013347.1866455
2026-01-28,WOR,2026-07-27T14:04:56-04:00,2672973298.763428
2026-01-28,WPC,2026-07-27T14:04:56-04:00,14879947463.98877
2026-01-28,WRB,2026-07-27T14:04:56-04:00,25716032216.410446
2026-01-28,WRBY,2026-07-27T14:04:56-04:00,3099321408.334791
2026-01-28,WRLD,2026-07-27T14:04:56-04:00,582250557.3525009
2026-01-28,WSBC,2026-07-27T14:04:56-04:00,3294355328.8232155
2026-01-28,WSC,2026-07-27T14:04:56-04:00,3685199638.2463207
2026-01-28,WSFS,2026-07-27T14:04:56-04:00,3402484343.4713364
2026-01-28,WSM,2026-07-27T14:04:56-04:00,24559000012.648407
2026-01-28,WSO,2026-07-27T14:04:56-04:00,15663528083.46753
2026-01-28,WST,2026-07-27T14:04:56-04:00,16970731412.769226
2026-01-28,WT,2026-07-27T14:04:56-04:00,2494936654.439408
2026-01-28,WTFC,2026-07-27T14:04:56-04:00,9728775494.475817
2026-01-28,WTM,2026-07-27T14:04:56-04:00,5187171060.742676
2026-01-28,WTS,2026-07-27T14:04:56-04:00,9791417262.25409
2026-01-28,WTTR,2026-07-27T14:04:56-04:00,1392133199.7288475
2026-01-28,WTW,2026-07-27T14:04:56-04:00,30662259015.511475
2026-01-28,WU,2026-07-27T14:04:56-04:00,3016514453.820896
2026-01-28,WULF,2026-07-27T14:04:56-04:00,6326283078.166984
2026-01-28,WVE,2026-07-27T14:04:56-04:00,2364723543.8058624
