ticker,shares,price,position_market_value,average_daily_volume,average_daily_dollar_volume,position_shares_pct_adv,position_value_pct_dollar_adv
BGC,-4964,8.989999771118164,-44626.35886383057,1827740.0,16353977.283563614,0.002715922395964415,0.0027287771096931755
BGS,-2544,4.28000020980835,-10888.320533752441,1824225.0,7801952.78018713,0.001394564815195494,0.0013955891352486864
BH,45,382.0799865722656,17193.599395751953,70530.0,29283533.600616455,0.0006380263717566993,0.0005871422359830921
BH/A,-164,1987.050048828125,-325876.2080078125,15904.9,33547204.402514648,0.010311287716364139,0.00971396018868819
BHB,2797,32.88999938964844,91993.32829284668,77260.0,2503963.895215988,0.03620243334196221,0.03673907937275249
BHE,146,49.779998779296875,7267.879821777344,210975.0,10022668.009662628,0.0006920251214598886,0.0007251442245488471
BHVN,-52,12.180000305175781,-633.3600158691406,3220850.0,38025812.711372375,1.6144806495179843e-05,1.665605468255309e-05
BIIB,-2184,174.8300018310547,-381828.72399902344,1505240.0,264437312.8009796,0.0014509314129308283,0.0014439290732257393
BILL,1331,46.54999923706055,61958.04898452759,2515035.0,125730435.24068832,0.0005292172872345713,0.0004927848127298695
BIO,-132,299.7900085449219,-39572.28112792969,218215.0,68353578.85574341,0.0006049080035744564,0.0005789350285731912
BJ,3563,91.58000183105469,326299.54652404785,1825395.0,169926933.09307098,0.0019519062997323867,0.0019202344242000163
BJRI,481,41.34000015258789,19884.540073394775,342090.0,14763548.233852386,0.0014060627320295828,0.0013468672813897206
BK,2567,,,,,,
BKD,8532,13.109999656677246,111854.51707077026,4598230.0,54802323.05805683,0.0018554965715068623,0.002041054298962347
BKE,1892,47.90999984741211,90645.71971130371,556170.0,29808079.449691772,0.003401837567650179,0.0030409781973471297
BKH,61,72.16000366210938,4401.760223388672,904900.0,64811193.30001831,6.741076362028954e-05,6.791666684815427e-05
BKNG,92,203.40879821777344,18713.609436035156,5080125.0,1064472428.6785126,1.8109790605546124e-05,1.7580172986976405e-05
BKR,4650,56.630001068115234,263329.50496673584,9508230.0,493564710.6788635,0.0004890500124628874,0.0005335257956439889
BKU,1955,46.939998626708984,91767.69731521606,993265.0,46599052.34247208,0.001968256205544341,0.001969303938646315
BL,1626,51.81999969482422,84259.31950378418,822460.0,44306834.43962097,0.0019769958417430633,0.0019017228508754864
BLBD,1599,49.7599983215332,79566.23731613159,483160.0,23436364.59215164,0.003309462703866214,0.003394990592644078
BLD,-16,,,,,,
BLDR,605,117.08999633789062,70839.44778442383,1977210.0,236059340.068779,0.00030598671865912066,0.0003000916962818918
BLFS,-235,22.940000534057617,-5390.90012550354,292040.0,7232662.678031921,0.0008046842898233119,0.0007453548389416188
BLK,52,1121.6700439453125,58326.84228515625,731895.0,815256264.9786377,7.104844274110357e-05,7.15441816159298e-05
BLKB,5140,54.869998931884766,282031.7945098877,314260.0,18347871.018562317,0.01635588366320881,0.015371363479967762
BLMN,14979,6.179999828338623,92570.21742868423,2043740.0,14103632.338166237,0.007329210173505436,0.006563572788137518
BLX,43,47.61000061035156,2047.2300262451172,159870.0,7190748.883838654,0.0002689685369362607,0.00028470331245279695
BMI,-69,146.32000732421875,-10096.080505371094,359125.0,59583655.01106262,0.00019213365819700662,0.00016944379299149408
BMRN,9070,56.68000030517578,514087.60276794434,2031980.0,116965236.22573853,0.004463626610498135,0.004395217069247606
BMY,2410,54.619998931884766,131634.19742584229,11957690.0,659204121.9493294,0.00020154394368812037,0.00019968655086164726
BNL,1812,17.950000762939453,32525.40138244629,1769025.0,32052779.89247322,0.0010242930427778014,0.0010147451014095676
BOH,3556,74.13999938964844,263641.83782958984,388620.0,27950696.478385925,0.009150326797385621,0.009432388850612799
BOKF,-26,128.77000427246094,-3348.0201110839844,312160.0,39638242.87010193,8.32906201947719e-05,8.446439268399828e-05
BOOT,378,172.2899932861328,65125.6174621582,689705.0,130115299.2855835,0.0005480604026359096,0.0005005223660840781
BOX,-2830,26.469999313354492,-74910.09805679321,2488475.0,69149851.46739006,0.0011372426887953466,0.0010833009249791316
BPOP,-660,131.5399932861328,-86816.39556884766,556095.0,70746018.10405731,0.0011868475710085508,0.0012271559289902805
BPRN,-464,36.27000045776367,-16829.280212402344,14530.0,521758.70252609253,0.03193392980041294,0.03225491042300484
BR,536,204.88999938964844,109821.03967285156,705310.0,151990697.17887878,0.0007599495257404545,0.0007225510620798226
BRBR,-56,24.780000686645508,-1387.6800384521484,4146715.0,104387167.72434235,1.3504665741436293e-05,1.3293588366307895e-05
BRC,-1481,85.16000366210938,-126121.96542358398,155155.0,12851972.085571289,0.009545293416261159,0.009813432878925964
BRK/B,-632,473.489990234375,-299245.673828125,4646020.0,2279451424.7050476,0.00013603040882303563,0.00013127968886937183
BRKR,2961,46.54999923706055,137834.54774093628,2505910.0,126520884.64666367,0.0011816066818042148,0.0010894213087892044
BRO,-7474,72.0999984741211,-538875.388595581,2904510.0,227692235.07629395,0.002573239548150979,0.0023666832046996132
BROS,-2114,57.439998626708984,-121428.1570968628,3277535.0,199241741.02108002,0.0006449969260435052,0.0006094513954483842
BRSL,3694,13.9399995803833,51494.35844993591,1644600.0,24184320.228996277,0.002246138878754712,0.0021292456419013056
BRSP,2664,6.0,15984.0,646100.0,3781394.3220329285,0.004123200742919053,0.00422701221791828
BRX,1948,26.020000457763672,50686.96089172363,2764915.0,72220233.58671188,0.0007045424542888298,0.0007018387835988632
BRZE,-4036,23.770000457763672,-95935.72184753418,2350440.0,63586800.16148567,0.0017171253041983628,0.0015087364296346862
BSX,-376,93.79000091552734,-35265.04034423828,11069575.0,1031627416.3245392,3.396697705196451e-05,3.418389215544488e-05
BSY,-7347,37.349998474121094,-274410.4387893677,2048495.0,79658833.99465561,0.003586535480926241,0.0034448211833954055
BTU,256,35.18000030517578,9006.080078125,3046765.0,106140087.68414497,8.402354628597874e-05,8.48508822126243e-05
BURL,-989,288.6600036621094,-285484.7436218262,814555.0,245966197.18978882,0.0012141598787067786,0.0011606665748527414
BUSE,-591,24.389999389648438,-14414.489639282227,541190.0,13243766.075696945,0.0010920379164433933,0.001088398085325112
BV,4891,13.119999885559082,64169.91944026947,494460.0,6460462.623558044,0.00989159891598916,0.009932712745101904
BW,334,10.479999542236328,3500.3198471069336,3510895.0,28556940.771021843,9.513243774023433e-05,0.00012257334828592295
BWA,3692,48.279998779296875,178249.75549316406,1830475.0,87198203.53782654,0.0020169628101995383,0.00204419068583035
BWIN,-75,22.81999969482422,-1711.4999771118164,1198760.0,30357377.232141495,6.256465013847643e-05,5.6378387501135334e-05
BWXT,-409,216.3000030517578,-88466.70124816895,1119585.0,227587503.05122375,0.00036531393328778075,0.0003887151098461566
BX,-3908,146.7899932861328,-573655.293762207,3600775.0,559394795.909195,0.001085321909866626,0.0010254927252761339
BXC,319,68.6500015258789,21899.35048675537,91990.0,6535129.232940674,0.003467768235677791,0.0033510202638947833
BXMT,3500,19.270000457763672,67445.00160217285,1377590.0,26595788.136987686,0.0025406688492221924,0.0025359279166604107
BXP,-4458,64.1500015258789,-285980.70680236816,1786875.0,118477788.60935211,0.0024948583420776496,0.002413791733953702
BY,-8236,30.989999771118164,-255233.6381149292,216385.0,6588805.483970642,0.03806178801672944,0.03873746747204268
BYD,2736,83.5,228456.0,714185.0,61681788.90964508,0.0038309401625629216,0.0037037836294705243
BZH,-683,23.579999923706055,-16105.139947891235,412705.0,9344335.644359589,0.0016549351231509189,0.0017235189917019506
C,3217,114.19999694824219,367381.3901824951,14263475.0,1667428254.3823624,0.00022554111112474344,0.0002203281545799271
CAAP,3245,29.1200008392334,94494.40272331238,188830.0,5168509.085788727,0.01718476936927395,0.018282719669223974
CABO,1496,72.83999633789062,108968.63452148438,158465.0,14577720.221061707,0.009440570472975104,0.007475012064235385
CAC,882,45.66999816894531,40280.938385009766,99410.0,4512171.805820465,0.008872346846393722,0.008927173015231705
CACC,-5,433.42999267578125,-2167.1499633789062,146065.0,66652721.42654419,3.4231335364392565e-05,3.25140506943479e-05
CACI,52,638.239990234375,33188.4794921875,337945.0,206030477.03796387,0.00015387119205787923,0.00016108529169726708
CAG,1708,17.68000030517578,30197.440521240234,12673770.0,217169477.58982658,0.00013476652961194656,0.00013905011356280414
CAH,3488,210.38999938964844,733840.3178710938,1664960.0,346717943.7070465,0.002094945223909283,0.002116534004629249
CAKE,-444,57.880001068115234,-25698.720474243164,1272370.0,72884552.74389267,0.0003489550995386562,0.00035259488474252286
CAL,7608,12.300000190734863,93578.40145111084,640115.0,8399140.187973976,0.011885364348593611,0.011141426307552039
CALM,-3618,81.4000015258789,-294505.2055206299,1720080.0,134071005.35068512,0.002103390539974885,0.002196636064228073
CALX,2295,52.959999084472656,121543.19789886475,839050.0,46001171.794166565,0.002735236279125201,0.0026421761263541923
CALY,13499,14.789999961853027,199650.20948505402,3040050.0,43605671.44768715,0.004440387493626749,0.004578537673122873
CAMT,-1040,150.1699981689453,-156176.79809570312,556295.0,76728211.031456,0.0018695116799539813,0.002035454704289611
CAR,-6,115.0999984741211,-690.5999908447266,493195.0,61518810.19191742,1.2165573454718722e-05,1.1225834646188594e-05
CARG,244,33.41999816894531,8154.479553222656,811305.0,29232549.422473907,0.0003007500261923691,0.00027895204880603106
CARR,-6255,57.90999984741211,-362227.04904556274,7369480.0,411443350.80732346,0.0008487708766425853,0.0008803813412826097
CARS,26511,11.65999984741211,309118.25595474243,574060.0,6967146.045045853,0.04618158380657074,0.044367988550282796
CASH,-1407,85.70999908447266,-120593.96871185303,247760.0,19341316.206932068,0.005678882789796578,0.006235044576161331
CASS,5842,43.060001373291016,251556.5280227661,82190.0,3472111.6965675354,0.07107920671614551,0.07245058627331896
CASY,-412,615.2899780273438,-253499.47094726562,320010.0,194221291.15844727,0.001287459766882285,0.001305209482622885
CAT,-748,643.280029296875,-481173.4619140625,2254860.0,1409074391.296692,0.0003317279121541914,0.0003414819436688972
CATY,5150,49.97999954223633,257396.9976425171,360895.0,18081006.302318573,0.014270078554704278,0.014235767265315892
CB,1277,303.6499938964844,387761.04220581055,1552235.0,473451207.07595825,0.0008226847094673165,0.000819009512301444
CBOE,-741,264.6000061035156,-196068.60452270508,796630.0,210671031.32499695,0.0009301683341074276,0.0009306861189673246
CBRE,1001,169.5,169669.5,1219240.0,203696159.65675354,0.0008210032479249368,0.0008329538479562328
CBRL,-1622,29.43000030517578,-47735.46049499512,1764490.0,54294149.43562508,0.0009192457877346996,0.0008792008161320144
CBSH,-3439,52.65999984741211,-181097.73947525024,1203290.0,64458058.23984146,0.0028579976564253005,0.002809543824627871
CBT,880,71.48999786376953,62911.19812011719,391015.0,27729489.991378784,0.0022505530478370396,0.00226874703211911
CBU,-2172,61.08000183105469,-132665.76397705078,229675.0,14024312.837543488,0.009456841188636116,0.009459697991184332
CBZ,8245,38.54999923706055,317844.7437095642,805020.0,36355317.69515991,0.010241981565675387,0.008742730468612568
CC,-3750,15.109999656677246,-56662.49871253967,2868590.0,41902786.53348446,0.001307262452982127,0.001352237008564114
CCBG,1039,40.16999816894531,41736.62809753418,74810.0,3231005.6342697144,0.013888517577863921,0.012917534916947823
CCC,-15450,7.909999847412109,-122209.49764251709,7104775.0,57318512.29220152,0.0021745938470957914,0.0021321121703143774
CCEP,4095,91.02999877929688,372767.8450012207,1532960.0,136101885.00297546,0.002671302578018996,0.0027388881865454784
CCI,5423,84.88999938964844,460358.4666900635,2769380.0,241590632.63710022,0.0019582000303316987,0.001905531111305877
CCK,-2283,104.2300033569336,-237957.0976638794,1014095.0,105185258.65081787,0.0022512683722925365,0.002262266601956292
CCL,1791,28.719999313354492,51437.518770217896,17120215.0,516509537.29322433,0.00010461317220607334,9.958677440842033e-05
CCNE,-4337,26.850000381469727,-116448.4516544342,143645.0,3834166.5436935425,0.030192488426328795,0.03037125548079523
CCOI,5573,23.389999389648438,130352.46659851074,873510.0,19589318.7961483,0.0063800070978008265,0.006654262353632275
CCRN,13478,9.069999694824219,122245.45588684082,696561.35,6014206.7388405325,0.01934933656597513,0.020326114680655007
CCS,47,63.9900016784668,3007.5300788879395,276835.0,17994666.168193817,0.00016977622049235103,0.00016713453035343612
CDE,7513,25.6200008392334,192483.06630516052,25901285.0,576374084.616375,0.00029006282892914386,0.0003339551021508437
CDNA,2018,20.459999084472656,41288.27815246582,764845.0,15045043.50221634,0.002638443083239088,0.002744310984968804
CDNS,94,320.489990234375,30126.05908203125,1727350.0,545176060.5955505,5.4418618114452776e-05,5.52593212715935e-05
CDP,-7598,29.549999237060547,-224520.89420318604,1235925.0,36305653.9372921,0.0061476222262677755,0.006184185377599404
CDRE,-148,40.34000015258789,-5970.320022583008,225275.0,9559225.313949585,0.0006569748085673066,0.0006245610733613152
CDW,-1814,124.72000122070312,-226242.08221435547,1462590.0,190954145.8493805,0.001240265556307646,0.0011847979587351256
CDZI,8608,6.090000152587891,52422.72131347656,954565.0,5945708.439297676,0.00901772011335006,0.008816900769468084
CE,-24,46.16999816894531,-1108.0799560546875,1989490.0,90898119.1755104,1.2063393130902895e-05,1.2190350758690112e-05
CECO,-2246,69.58000183105469,-156276.68411254883,235930.0,15294746.170425415,0.009519772813970245,0.01021767098134209
CEG,45,287.95001220703125,12957.750549316406,3801415.0,1199421509.773407,1.1837697278513395e-05,1.0803333476789461e-05
CELC,-320,114.52999877929688,-36649.599609375,760025.0,82191032.6285553,0.0004210387816190257,0.0004459075210188073
CELH,-2857,53.90999984741211,-154020.8695640564,4029805.0,211728023.49710464,0.0007089673073511001,0.0007274467830006576
CENTA,112,29.079999923706055,3256.959991455078,222020.0,6507738.896198273,0.0005044590577425457,0.0005004749027896229
CENX,26,49.0,1274.0,2119450.0,96392678.44909668,1.226733350633419e-05,1.3216771444656738e-05
CERT,-3920,9.399999618530273,-36847.99850463867,1913265.0,18107276.482338905,0.0020488536611499193,0.0020349829274755207
CEVA,11220,22.510000228881836,252562.2025680542,287100.0,6536982.038755417,0.03908045977011494,0.03863590278674527
CF,-1294,93.16999816894531,-120561.97763061523,2433095.0,206289574.44381714,0.0005318329124016941,0.0005844307835510623
CFFN,-60304,7.099999904632568,-428158.3942489624,985605.0,6692972.544763088,0.06118475454162672,0.06397133581310963
CFG,5436,62.91999816894531,342033.1100463867,5403095.0,331835278.3150482,0.0010060900280302308,0.0010307316081132776
CFR,-1044,135.19000244140625,-141138.36254882812,512555.0,69817666.5530014,0.0020368545814595505,0.002021527924335373
CG,9888,60.540000915527344,598619.5290527344,2170550.0,137038217.12213516,0.004555527400889175,0.0043682670544320885
CGNX,660,39.04999923706055,25772.99949645996,1543835.0,60523761.21910095,0.00042750682553511224,0.0004258327469629589
CHCO,324,120.4000015258789,39009.600494384766,85060.0,10365017.21294403,0.003809075946390783,0.0037635827990395265
CHCT,213,16.65999984741211,3548.5799674987793,178165.0,2992474.5105075836,0.0011955210058092218,0.001185834651235465
CHD,-5212,91.4800033569336,-476793.7774963379,2561115.0,227989326.74804688,0.0020350511398355793,0.002091298677429962
CHDN,1694,98.9000015258789,167536.60258483887,725385.0,77678546.41796112,0.0023353115931539804,0.002156793739205455
CHE,-139,432.55999755859375,-60125.83966064453,142025.0,63055447.05703735,0.0009787009329343425,0.0009535391860160341
CHEF,3194,63.58000183105469,203074.52584838867,441205.0,27528943.221054077,0.00723926519418411,0.0073767643101198925
CHH,-203,99.95999908447266,-20291.87981414795,812410.0,84521591.00978851,0.0002498738321783336,0.00024007924568999098
CHKP,2558,180.24000549316406,461053.9340515137,1177640.0,218171001.0321045,0.002172140891953398,0.002113268637309265
CHRD,-392,98.16000366210938,-38478.721435546875,771175.0,71774743.96076202,0.0005083152332479657,0.0005361039177873279
CHRW,-482,184.27999877929688,-88822.9594116211,1717510.0,297491911.95739746,0.00028063883179719475,0.0002985726866562377
CHTR,-834,182.80999755859375,-152463.5379638672,1826110.0,361165417.2693634,0.00045670852248769244,0.00042214323596258735
CHWY,7591,31.020000457763672,235472.82347488403,7359110.0,239510723.6750126,0.0010315106038637824,0.0009831410463040165
CI,-648,272.3800048828125,-176502.2431640625,1473580.0,407880581.4099121,0.0004397453819948696,0.000432730194102281
CIEN,100,257.29998779296875,25729.998779296875,2305835.0,552323797.2534943,4.336823753651063e-05,4.658499037565069e-05
